	GO	0	1	2
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_12	GO:0045261 proton-transporting ATP synthase complex, catalytic core F(1)	-4.714/-0.000	-0.000/-3.490	0.000/-0.104
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_13	GO:0005975 carbohydrate metabolic process	0.000/-2.047	-4.263/0.000	0.000/-2.112
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_14	GO:0046933 hydrogen ion transporting ATP synthase activity, rotational mechanism	-4.719/-0.000	-0.000/-3.234	0.000/-0.187
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_15	GO:0046961 hydrogen ion transporting ATPase activity, rotational mechanism	-4.719/-0.000	-0.000/-3.234	0.000/-0.187
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_16	GO:0015986 ATP synthesis coupled proton transport	-4.434/-0.000	-0.000/-2.967	0.000/-0.208
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_17	GO:0003899 DNA-directed RNA polymerase activity	-3.900/-0.000	-0.000/-3.945	-0.546/-0.017
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_18	GO:0005624 membrane fraction	-3.685/-0.000	-0.000/-4.424	-1.294/-0.007
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_19	GO:0006352 transcription initiation	-0.558/-0.016	-0.000/-3.945	-3.848/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_20	GO:0016987 sigma factor activity	-0.558/-0.016	-0.000/-3.945	-3.848/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_21	GO:0006754 ATP biosynthetic process	-4.253/-0.000	-0.000/-3.046	0.000/-0.125
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_22	GO:0016469 proton-transporting two-sector ATPase complex	-4.187/-0.000	-0.000/-2.737	0.000/-0.229
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_23	GO:0046677 response to antibiotic	-3.817/-0.000	-0.000/-4.017	-0.930/-0.020
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_24	GO:0015078 hydrogen ion transporter activity	-3.969/-0.000	-0.000/-2.537	0.000/-0.249
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_25	GO:0006418 tRNA aminoacylation for protein translation	-3.757/-0.000	-0.000/-3.666	-0.622/-0.028
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_26	GO:0006351 transcription, DNA-dependent	-3.456/-0.000	-0.000/-2.544	0.000/-0.083
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_27	GO:0009098 leucine biosynthetic process	-3.456/-0.000	-0.000/-2.544	0.000/-0.083
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_28	GO:0003676 nucleic acid binding	-3.685/-0.000	-0.000/-2.751	-0.290/-0.145
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_29	GO:0006353 transcription termination	-2.786/-0.000	-0.000/-3.046	-0.603/-0.013
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_30	GO:0015992 proton transport	-3.291/-0.000	-0.000/-2.686	-0.271/-0.081
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_31	GO:0006432 phenylalanyl-tRNA aminoacylation	-2.692/-0.000	0.000/-2.075	0.000/-0.041
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_32	GO:0019752 carboxylic acid metabolic process	-2.692/-0.000	0.000/-2.075	0.000/-0.041
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_33	GO:0008094 DNA-dependent ATPase activity	-0.000/-0.040	0.000/-2.075	-2.666/0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_34	GO:0006097 glyoxylate cycle	-2.786/-0.000	-0.000/-1.906	0.000/-0.125
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_35	GO:0009435 NAD biosynthetic process	-0.000/-0.121	-0.000/-1.906	-2.748/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_36	GO:0019538 protein metabolic process	-0.000/-0.121	-0.000/-1.906	-2.748/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_37	GO:0016874 ligase activity	-3.023/-0.000	-0.001/-2.183	-0.269/-0.177
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_38	GO:0009082 branched chain family amino acid biosynthetic process	-2.682/-0.000	-0.002/-1.592	-0.000/-0.270
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_39	GO:0016779 nucleotidyltransferase activity	-2.084/-0.001	-0.031/-0.808	0.000/-0.835
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_40	GO:0009055 electron carrier activity	0.000/-1.035	-2.154/0.000	0.000/-1.067
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_41	GO:0019363 pyridine nucleotide biosynthetic process	0.000/-0.141	-0.001/-1.693	-2.520/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_42	GO:0017038 protein import	-1.053/-0.001	0.000/-2.075	-1.040/-0.001
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_43	GO:0004826 phenylalanine-tRNA ligase activity	-2.228/-0.000	-0.000/-1.625	0.000/-0.062
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_44	GO:0006402 mRNA catabolic process	-2.228/-0.000	-0.000/-1.625	0.000/-0.062
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_45	GO:0042802 identical protein binding	-2.228/-0.000	-0.000/-1.625	0.000/-0.062
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_46	GO:0003849 3-deoxy-7-phosphoheptulonate synthase activity	-0.000/-0.060	-0.000/-1.625	-2.202/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_47	GO:0006865 amino acid transport	-0.023/-0.673	-1.790/-0.001	0.000/-1.321
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_48	GO:0007165 signal transduction	0.000/-0.810	-1.686/0.000	0.000/-0.835
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_49	GO:0015031 protein transport	-0.205/-0.184	-0.003/-1.667	-2.321/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_50	GO:0015171 amino acid transporter activity	-0.028/-0.612	-1.644/-0.001	0.000/-1.237
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_51	GO:0042254 ribosome biogenesis and assembly	-1.940/-0.000	-0.001/-1.351	0.000/-0.083
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_52	GO:0051539 4 iron, 4 sulfur cluster binding	-0.187/-0.238	-1.070/-0.013	0.000/-1.534
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_53	GO:0003995 acyl-CoA dehydrogenase activity	0.000/-0.080	-0.001/-1.351	-1.915/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_54	GO:0016627 oxidoreductase activity, acting on the CH-CH group of donors	0.000/-0.080	-0.001/-1.351	-1.915/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_55	GO:0005351 sugar porter activity	0.000/-1.528	-0.778/-0.034	-0.331/-0.137
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_56	GO:0006457 protein folding	0.000/-0.912	-0.112/-0.400	-1.252/-0.007
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_57	GO:0004871 signal transducer activity	0.000/-0.728	-1.516/0.000	0.000/-0.751
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_58	GO:0000160 two-component signal transduction system (phosphorelay)	0.000/-1.466	-1.043/-0.014	-0.179/-0.248
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_59	GO:0008134 transcription factor binding	0.000/-0.242	-0.008/-1.043	-1.796/-0.001
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_60	GO:0015293 symporter activity	-0.000/-0.505	-0.033/-0.717	-1.574/-0.002
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_61	GO:0003918 DNA topoisomerase (ATP-hydrolyzing) activity	-1.731/-0.000	-0.003/-1.156	0.000/-0.104
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_62	GO:0006414 translational elongation	-1.731/-0.000	-0.003/-1.156	0.000/-0.104
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_63	GO:0000015 phosphopyruvate hydratase complex	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_64	GO:0000027 ribosomal large subunit assembly and maintenance	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_65	GO:0001682 tRNA 5'-leader removal	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_66	GO:0003852 2-isopropylmalate synthase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_67	GO:0003862 3-isopropylmalate dehydrogenase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_68	GO:0003889 alpha DNA polymerase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_69	GO:0003896 DNA primase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_70	GO:0004014 adenosylmethionine decarboxylase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_71	GO:0004018 adenylosuccinate lyase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_72	GO:0004035 alkaline phosphatase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_73	GO:0004069 aspartate transaminase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_74	GO:0004075 biotin carboxylase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_75	GO:0004451 isocitrate lyase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_76	GO:0004455 ketol-acid reductoisomerase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_77	GO:0004526 ribonuclease P activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_78	GO:0004634 phosphopyruvate hydratase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_79	GO:0004654 polyribonucleotide nucleotidyltransferase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_80	GO:0004749 ribose phosphate diphosphokinase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_81	GO:0004766 spermidine synthase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_82	GO:0004813 alanine-tRNA ligase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_83	GO:0004816 asparagine-tRNA ligase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_84	GO:0004818 glutamate-tRNA ligase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_85	GO:0004825 methionine-tRNA ligase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_86	GO:0004832 valine-tRNA ligase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_87	GO:0005634 nucleus	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_88	GO:0006419 alanyl-tRNA aminoacylation	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_89	GO:0006421 asparaginyl-tRNA aminoacylation	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_90	GO:0006431 methionyl-tRNA aminoacylation	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_91	GO:0006438 valyl-tRNA aminoacylation	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_92	GO:0006597 spermine biosynthetic process	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_93	GO:0008175 tRNA methyltransferase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_94	GO:0008553 hydrogen-exporting ATPase activity, phosphorylative mechanism	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_95	GO:0008767 UDP-galactopyranose mutase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_96	GO:0008772 [isocitrate dehydrogenase (NADP+)] kinase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_97	GO:0008859 exoribonuclease II activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_98	GO:0008893 guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_99	GO:0008934 inositol-1(or 4)-monophosphatase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_100	GO:0009019 tRNA (guanine-N1-)-methyltransferase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_101	GO:0009152 purine ribonucleotide biosynthetic process	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_102	GO:0009156 ribonucleoside monophosphate biosynthetic process	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_103	GO:0015417 polyamine-transporting ATPase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_104	GO:0015846 polyamine transport	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_105	GO:0015930 glutamate synthase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_106	GO:0017101 aminoacyl-tRNA synthetase multienzyme complex	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_107	GO:0019132 C-terminal processing peptidase activity	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_108	GO:0043022 ribosome binding	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_109	GO:0044249 cellular biosynthetic process	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_110	GO:0051205 protein insertion into membrane	-1.345/-0.000	-0.000/-1.037	-0.000/-0.021
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_111	GO:0003857 3-hydroxyacyl-CoA dehydrogenase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_112	GO:0003954 NADH dehydrogenase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_113	GO:0004071 aspartate-ammonia ligase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_114	GO:0004354 glutamate dehydrogenase (NADP+) activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_115	GO:0004516 nicotinate phosphoribosyltransferase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_116	GO:0004665 prephenate dehydrogenase (NADP+) activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_117	GO:0004739 pyruvate dehydrogenase (acetyl-transferring) activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_118	GO:0004742 dihydrolipoyllysine-residue acetyltransferase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_119	GO:0004829 threonine-tRNA ligase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_120	GO:0005945 6-phosphofructokinase complex	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_121	GO:0006002 fructose 6-phosphate metabolic process	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_122	GO:0006435 threonyl-tRNA aminoacylation	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_123	GO:0006510 ATP-dependent proteolysis	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_124	GO:0006524 alanine catabolic process	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_125	GO:0006571 tyrosine biosynthetic process	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_126	GO:0006635 fatty acid beta-oxidation	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_127	GO:0006828 manganese ion transport	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_128	GO:0008443 phosphofructokinase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_129	GO:0008650 rRNA (uridine-2'-O-)-methyltransferase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_130	GO:0008692 3-hydroxybutyryl-CoA epimerase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_131	GO:0008718 D-amino-acid dehydrogenase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_132	GO:0008734 L-aspartate oxidase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_133	GO:0008759 UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_134	GO:0008846 endopeptidase La activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_135	GO:0008866 fructuronate reductase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_136	GO:0008867 galactarate dehydratase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_137	GO:0008927 mannonate dehydratase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_138	GO:0008943 glyceraldehyde-3-phosphate dehydrogenase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_139	GO:0008960 phosphatidylglycerol-membrane-oligosaccharide glycerophosphotransferase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_140	GO:0008972 phosphomethylpyrimidine kinase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_141	GO:0008975 pitrilysin activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_142	GO:0008977 prephenate dehydrogenase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_143	GO:0008987 quinolinate synthetase A activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_144	GO:0009447 putrescine catabolic process	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_145	GO:0015105 arsenite transporter activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_146	GO:0015444 magnesium-importing ATPase activity	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_147	GO:0016507 fatty acid beta-oxidation multienzyme complex	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_148	GO:0019357 nicotinate nucleotide biosynthetic process	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
d6_clust2_FDR0.01_discrete_vs_4.txt_PO_go_P.1_PAGE_149	GO:0031554 regulation of transcription termination	-0.000/-0.020	-0.000/-1.037	-1.331/-0.000
